,waktu,user,text,STOP_REMOVAL,STEMMING,label
424,2021-11-25 10:07:08+00:00,tvonenews,mobil travel tabrak truk jalan lintas tengah muba satu tewas empat luka berat,mobil travel tabrak truk jalan lintas muba satu tewas empat luka berat,mobil travel tabrak truk jalan lintas muba tewas luka berat,true
425,2021-11-25 10:07:04+00:00,tobekangaji, back baru keluar goa dah ketinggalan berita apa aja aku banyak sih pasti, back goa dah ketinggalan berita aja sih,back goa dah tinggal berita aja sih,false
426,2021-11-25 10:07:01+00:00,sarjono2299,polri tni marufamin sesuai ,polri tni marufamin sesuai,polri tni marufamin sesuai,false
427,2021-11-25 10:07:01+00:00,kepriinfo,jaksa banding vonis ringan hakim pn terhadap terdakwa asn penipu ke pt pekanbaru,jaksa banding vonis ringan hakim pn terhadap terdakwa asn penipu ke pt pekanbaru,jaksa banding vonis ringan hakim pn dakwa asn tipu pt pekanbaru,true
428,2021-11-25 10:07:00+00:00,nickkwill, pemakluman harga runcit produk petroleum bermula dari november disember 2021 ron95 rm2 ron97 rm3 diesel rm2 , pemakluman harga runcit produk petroleum november disember 2021 ron95 rm2 ron97 rm3 diesel rm2,maklum harga runcit produk petroleum november sember 2021 ron95 rm2 ron97 rm3 diesel rm2,true
429,2021-11-25 10:06:59+00:00,presmedia_id,jaksa banding vonis ringan hakim terhadap terdakwa asn penipu pekanbaru,jaksa banding vonis ringan hakim terdakwa asn penipu pekanbaru,jaksa banding vonis ringan hakim dakwa asn tipu pekanbaru,true
430,2021-11-25 10:06:57+00:00,dunia_islami,janganlah kalian saling mencari berita kejelekan orang lain jangan saling memata matai jgn saling mendengki bukhari,janganlah kalian saling mencari berita kejelekan orang lain jangan saling memata matai jgn saling mendengki bukhari,cari berita jelek orang mata mata jgn dengki bukhari,true
431,2021-11-25 10:06:53+00:00,therealhysm,wow berita baik kalau dapat terjemah ,wow berita terjemah,wow berita terjemah,false
432,2021-11-25 10:06:51+00:00,rkmiddleeast, gubernur ridwan kamil pemimpin inovatif indonesia award 2021, gubernur ridwan kamil pemimpin inovatif indonesia award 2021,gubernur ridwan kamil pimpin inovatif indonesia award 2021,true
433,2021-11-25 10:06:50+00:00,husin_topik,bupati mamteng rhp berikan bantuan pembangunan masjid arafah 100 juta papua,bupati mamteng rhp bantuan pembangunan masjid arafah 100 juta papua,bupati mamteng rhp bantu bangun masjid arafah 100 juta papua,true
434,2021-11-25 10:06:50+00:00,perry76775095, stafsus setneg semua terkait formula tanggung jawab pemprov dki, stafsus setneg terkait formula tanggung pemprov dki,stafsus setneg kait formula tanggung pemprov dki,true
435,2021-11-25 10:06:50+00:00,gurunpasir19,dalam inmendagri tersebut selama periode natal dan tahun baru warga diimbau untuk tidak berpergian,dalam inmendagri tersebut selama periode natal dan tahun baru warga diimbau untuk tidak berpergian,inmendagri periode natal warga imbau pergi,true
436,2021-11-25 10:06:47+00:00,akramnaji9, siap siap kemendag akan melarang penjualan minyak goreng curah mulai januari 2022, kemendag melarang penjualan minyak goreng curah januari 2022,kemendag larang jual minyak goreng curah januari 2022,true
437,2021-11-25 10:06:46+00:00,mmckalteng, sekretaris daerah prov kalteng nuryakin pimpin upacara bendera peringatan hari guru nasional tingkat prov , sekretaris daerah prov kalteng nuryakin pimpin upacara bendera peringatan guru nasional tingkat prov,sekretaris daerah prov kalteng nuryakin pimpin upacara bendera ingat guru nasional tingkat prov,true
438,2021-11-25 10:06:45+00:00,billray2019, wah piye ini piyu solihin loe sdh semangat bet posting cebong bunuh diri massal junjungan dikonter berita , piye piyu solihin loe sdh semangat bet posting cebong bunuh massal junjungan dikonter berita,piye piyu solihin loe sdh semangat bet posting cebong bunuh massal junjung konter berita,false
439,2021-11-25 10:06:44+00:00,berita_live,berita berita terkini,berita berita terkini,berita berita kini,false
440,2021-11-25 10:06:40+00:00,jayen80837002,pdip ungkap anggaran tgupp naik jadi rp 19.8 m di sisa masa jabatan anies,pdip ungkap anggaran tgupp naik jadi rp 19.8 m di sisa masa jabatan anies,pdip anggar tgupp rp 19 8 m sisa jabat anies,true
441,2021-11-25 10:06:39+00:00,sandeznov,sama sampe keselek baca berita ini,sampe keselek baca berita,sampe keselek baca berita,false
442,2021-11-25 10:06:37+00:00,nbi20989666, willy ketua dprd dki jakarta prasetio edi marsudi meminta agar presiden joko widodo tak dilibatkan dlm penentuan sirkuit formula, willy ketua dprd dki jakarta prasetio edi marsudi presiden joko widodo dilibatkan dlm penentuan sirkuit formula,willy ketua dprd dki jakarta prasetio edi marsudi presiden joko widodo libat dlm tentu sirkuit formula,true
443,2021-11-25 10:06:35+00:00,vivacoid,bank mandiri salurkan kur rp31.75 triliun hingga oktober 2021,bank mandiri salurkan kur rp31.75 triliun hingga oktober 2021,bank mandiri salur kur rp31 75 triliun oktober 2021,true
444,2021-11-25 10:06:35+00:00,ryabgl,kok gemes liat berita lagi berebut harta warisan padahal almarhum aja belom hari,gemes liat berita berebut harta warisan almarhum aja belom,gemes liat berita rebut harta waris almarhum aja bom,false
445,2021-11-25 10:06:33+00:00,vivacoid,bus listrik damri jajal trayek menuju bandara soetta,bus listrik damri jajal trayek menuju bandara soetta,bus listrik damri jajal trayek bandara soetta,true
446,2021-11-25 10:06:26+00:00,yut_ong, halo stays indonesia tolong bantu sebarkan ini ini adalah akun fanbase indonesia untuk hyunjin stray kids akun ini akan, halo stays indonesia tolong bantu sebarkan akun fanbase indonesia hyunjin stray kids akun,halo stays indonesia tolong bantu sebar akun fanbase indonesia hyunjin stray kids akun,false
447,2021-11-25 10:06:23+00:00,ellephantzd, hiu paus terjaring nelayang payang sukaraja bandarlampung, hiu paus terjaring nelayang payang sukaraja bandarlampung,hiu paus jaring nelayang payang sukaraja bandarlampung,true
448,2021-11-25 10:06:20+00:00,beritartm,infografik kos haji daripada tahun 2001 hingga 2019 telah meningkat sebanyak 139% faktor faktor kenaikan kos haji,infografik kos haji 2001 2019 meningkat 139%,infografik kos haji 2001 2019 tingkat 139 ,true
449,2021-11-25 10:06:19+00:00,fhmiazz, kit ujian covid boleh dibeli serendah rm4 menteri awaninews awani745, kit ujian covid dibeli serendah rm4 menteri awaninews awani745,kit uji covid beli serendah rm4 menteri awaninews awani745,true
450,2021-11-25 10:06:15+00:00,andiantopnjt, kerja sama rusia dan dunia islam resmi dibuka, kerja sama rusia dan dunia islam resmi dibuka,kerja rusia dunia islam resmi buka,true
451,2021-11-25 10:06:13+00:00,_rezarazali_, kuala lumpur kit ujian pantas rtk antigen menggunakan sampel air liur kini dijual pada harga lebih rendah iaitu rm4.90,kuala lumpur kit ujian pantas rtk antigen menggunakan sampel air liur kini dijual pada harga lebih rendah iaitu rm4.90,kuala lumpur kit uji rtk antigen sampel air liur jual harga rendah iaitu rm4 90,true
452,2021-11-25 10:06:11+00:00,oka_suwitra,sambil menangis anggiat meminta maaf dan mencium tangan arteria dan ibunda,sambil menangis anggiat meminta maaf dan mencium tangan arteria dan ibunda,menang anggiat maaf cium tangan arteria ibunda,true
453,2021-11-25 10:06:09+00:00,pheotha, berita kek gini juga ampas banget menurutku gala pun pasti mana mau jadi sultan cilik kalo harus kehilangan, berita kek gini ampas banget menurutku gala sultan cilik kalo kehilangan,berita kek gin ampas banget turut gala sultan cilik kalo hilang,false
454,2021-11-25 10:06:04+00:00,pixi3dustt, berita kehealingan, berita kehealingan,berita kehealingan,false
455,2021-11-25 10:06:03+00:00,bpriady, puluhan tgupp itu untuk apa sih teman gubernur untuk pencalonan presiden pdip ungkap anggaran tgupp naik jadi , puluhan tgupp sih teman gubernur pencalonan presiden pdip anggaran tgupp,puluh tgupp sih teman gubernur calon presiden pdip anggar tgupp,false
456,2021-11-25 10:06:02+00:00,rilislampung,menurut dia dengan adanya iot ini tidak lagi terkotak kotak oleh satu disiplin ilmu,menurut dia dengan adanya iot ini tidak lagi terkotak kotak oleh satu disiplin ilmu,iot kotak kotak disiplin ilmu,true
457,2021-11-25 10:06:00+00:00,bakomstraj,hadapi pemilu 2024 demokrat surabaya gelar sekolah politik,hadapi pemilu 2024 demokrat surabaya gelar sekolah politik,hadap milu 2024 demokrat surabaya gelar sekolah politik,true
458,2021-11-25 10:05:59+00:00,tomtracker2, komisi pemberantasan korupsi kpk mulai melakukan penyelidikan terkait penyelenggaraan ajang balap formula yang menjadi program pemrpov dki jakarta,komisi pemberantasan korupsi kpk mulai melakukan penyelidikan terkait penyelenggaraan ajang balap formula yang menjadi program pemrpov dki jakarta,komisi berantas korupsi kpk lidi kait selenggara ajang balap formula program pemrpov dki jakarta,true
459,2021-11-25 10:05:56+00:00,garisoposisi,pks sejak awal fpks dpr menolak cipta kerja sudah ingatkan bahwa dalam penyusunan harus cermat melibatkan,pks fpks dpr menolak cipta kerja ingatkan penyusunan cermat melibatkan,pks fpks dpr tolak cipta kerja ingat susun cermat libat,true
460,2021-11-25 10:05:54+00:00,thidaya87101175, formula itu tidak masuk program resmi pembangunan jakarta baik jangka pendek menengah maupun jangka panjang bakapa, formula masuk program resmi pembangunan jakarta jangka pendek menengah jangka bakapa,formula masuk program resmi bangun jakarta jangka pendek tengah jangka bakapa,false
461,2021-11-25 10:05:53+00:00,___junaidi, menyatakan cipta kerja bertentangan dengan uud 1945, cipta kerja bertentangan uud 1945,cipta kerja tentang uud 1945,true
462,2021-11-25 10:05:50+00:00,infojatiasih,anggaplah pemanasan menjelang tahun politik tekananmassa ormas,anggaplah pemanasan menjelang politik tekananmassa ormas,anggap panas jelang politik tekananmassa ormas,false
463,2021-11-25 10:05:48+00:00,littlemmarkss, nctbase jangan heran nanti kalau jaemin jadi pembawa berita cuaca saingan sama jeno bmkg, nctbase heran jaemin pembawa berita cuaca saingan jeno bmkg,nctbase heran jaemin bawa berita cuaca saing jeno bmkg,false
464,2021-11-25 10:05:48+00:00,thgrthendowski,padahal nulis berita juga kerja mulu tapi tetep kaya rafathar kasihan,nulis berita kerja mulu tetep kaya rafathar kasihan,nulis berita kerja mulu tetep kaya rafathar kasihan,false
465,2021-11-25 10:05:48+00:00,jaypunk05, innalillahi inaillaihi rojiun hari ini kemis kliwon kembali berita duka datang dari rekan sekaligus mentor kita , innalillahi inaillaihi rojiun kemis kliwon berita duka rekan mentor,innalillahi inaillaihi rojiun kemis kliwon berita duka rekan mentor,false
466,2021-11-25 10:05:47+00:00,afiqmdariff, semarakkan kembali stadium kita dengan kibaran mafla anda lanjutkan berita ini seluruh pelusuk kota melaka khab, semarakkan stadium kibaran mafla lanjutkan berita pelusuk kota melaka khab,semarak stadium kibar mafla lanjut berita pelusuk kota melaka khab,false
467,2021-11-25 10:05:46+00:00,rekat2024, gubernur ridwan kamil pemimpin inovatif indonesia award 2021, gubernur ridwan kamil pemimpin inovatif indonesia award 2021,gubernur ridwan kamil pimpin inovatif indonesia award 2021,true
468,2021-11-25 10:05:43+00:00,tockwai, cukup cukuplah pas berdrama pimpinan tertinggi pas diminta untuk mengamalkan sikap berterus terang dan berhenti bermain, pas berdrama pimpinan tertinggi pas mengamalkan sikap berterus terang berhenti bermain,pas drama pimpin tinggi pas amal sikap terus terang henti main,false
469,2021-11-25 10:05:43+00:00,hellobrightt,berita terkini cocok dijadiin teks editorial apa ,berita terkini cocok dijadiin teks editorial,berita kini cocok dijadiin teks editorial,false
470,2021-11-25 10:05:43+00:00,rilislampung,otak dan eksekutor penjambretan mahasiswi uin ril ditangkap,otak eksekutor penjambretan mahasiswi uin ril ditangkap,otak eksekutor jambret mahasiswi uin ril tangkap,true
471,2021-11-25 10:05:43+00:00,voidotid,harus berpikir bagaimana melaksanakan tugas negara untuk mengamankan masyarakat papua yang saat ini diintimidasi,berpikir melaksanakan tugas negara untuk mengamankan masyarakat papua diintimidasi,pikir laksana tugas negara aman masyarakat papua intimidasi,true
472,2021-11-25 10:05:41+00:00,republikaonline,psm makassar menjadi juara elite pro academy usai mengalahkan persib ,psm makassar juara elite pro academy mengalahkan persib,psm makassar juara elite pro academy kalah persib,true
473,2021-11-25 10:05:31+00:00,hanjimatcha, halo stays indonesia tolong bantu sebarkan ini ini adalah akun fanbase indonesia untuk hyunjin stray kids akun ini akan, halo stays indonesia tolong bantu sebarkan akun fanbase indonesia hyunjin stray kids akun,halo stays indonesia tolong bantu sebar akun fanbase indonesia hyunjin stray kids akun,false
474,2021-11-25 10:05:31+00:00,lukehaqiem, roti gardenia naik harga bermula disember awaninews awani745, roti gardenia harga disember awaninews awani745,roti gardenia harga sember awaninews awani745,true
475,2021-11-25 10:05:26+00:00,berysikumbang, idha anies bertemu imi bahas pelaksanaan formula jakarta semoga dimudahkan dan dilancarkan aamiin yra, idha anies bertemu imi bahas pelaksanaan formula jakarta semoga dimudahkan dilancarkan aamiin yra,idha anies temu imi bahas laksana formula jakarta moga mudah lancar aamiin yra,false
476,2021-11-25 10:05:23+00:00,republikaonline,anies tidak menampik adanya pengajuan proposal lima alternatif lokasi balap,anies tidak menampik adanya pengajuan proposal lima alternatif lokasi balap,anies tampik aju proposal alternatif lokasi balap,true
477,2021-11-25 10:05:23+00:00,bakomstraj,bupati mamteng rhp berikan bantuan pembangunan masjid arafah 100 juta papua,bupati mamteng rhp berikan bantuan pembangunan masjid arafah 100 juta papua,bupati mamteng rhp bantu bangun masjid arafah 100 juta papua,true
478,2021-11-25 10:05:22+00:00,andre_arjuna99, terkait isu pemilihan vanue formula akan ditentukan oleh presiden kami tegaskan semuanya merupakan tanggung jawab pemrpov dki, terkait isu pemilihan vanue formula ditentukan presiden tegaskan tanggung jawab pemprov dki,kait isu pilih vanue formula tentu presiden tegas tanggung pemprov dki,true
479,2021-11-25 10:05:20+00:00,henrys_18, jelas formula inisiatif pak tanggungjawab beliau penuh jangan ajak ajak pihak lain cuci piring , formula inisiatif tanggungjawab beliau penuh ajak ajak cuci piring,formula inisiatif tanggungjawab beliau penuh ajak ajak cuci piring,false
480,2021-11-25 10:05:19+00:00,satriarondi, pembiaran kekerasan bisa dimasukkan dalam tindak pidana, pembiaran kekerasan dimasukkan tindak pidana,biar keras masuk tindak pidana,true
481,2021-11-25 10:05:18+00:00,zaenala64270427, anakkolong berita lawas 2014 dua petinggi lsm pernah terseret investasi bodong gtis dua petinggi tsb adalah, anakkolong berita lawas 2014 petinggi lsm terseret investasi bodong gtis petinggi tsb,anakkolong berita lawas 2014 petinggi lsm seret investasi bodong gtis petinggi tsb,true
482,2021-11-25 10:05:17+00:00,iraakoe,berdasarkan data yang ditampilkan tito realisasi belanja pemprov sumut masih rp9.51 triliun dari total anggaran rp13.9 triliun,berdasarkan data yang ditampilkan tito realisasi belanja pemprov sumut masih rp9.51 triliun dari total anggaran rp13.9 triliun,dasar data tampil tito realisasi belanja pemprov sumut rp9 51 triliun total anggar rp13 9 triliun,
483,2021-11-25 10:05:16+00:00,izzudeenn, roti gardenia naik harga bermula disember awaninews awani745, roti gardenia harga disember awaninews awani745,roti gardenia harga sember awaninews awani745,true
484,2021-11-25 10:05:16+00:00,fazzylilac, dyson tamatkan hubungan dengan pembekalnya malaysia atas dakwaan buruh paksa awaninews awani745, dyson tamatkan hubungan pembekalnya malaysia dakwaan buruh paksa awaninews awani745,dyson tamat hubung bekal malaysia dakwa buruh paksa awaninews awani745,true
485,2021-11-25 10:05:14+00:00,kopikirpikir, formula itu tidak masuk program resmi pembangunan jakarta baik jangka pendek menengah maupun jangka panjang bakapa, formula masuk program resmi pembangunan jakarta jangka pendek menengah jangka bakapa,formula masuk program resmi bangun jakarta jangka pendek tengah jangka bakapa,false
486,2021-11-25 10:05:12+00:00,bakomstraj,bulog dan badan pangan perlu bersinergi perkuat stok penyangga pangan,bulog badan pangan bersinergi perkuat stok penyangga pangan,bulog badan pangan sinergi kuat stok sangga pangan,true
487,2021-11-25 10:05:10+00:00,alfinista, menyatakan cipta kerja bertentangan dengan uud 1945, cipta kerja bertentangan uud 1945,cipta kerja tentang uud 1945,true
488,2021-11-25 10:05:07+00:00,mikhaylakumala, khepo dalam kunjungan temui ketua dpr tsb selain mengenalkan pengurus baru kadin pusat 2021 2026 jga membahas pilar program,dalam kunjungan temui ketua dpr tsb selain mengenalkan pengurus baru kadin pusat 2021 2026 jga membahas pilar program,kunjung temu ketua dpr tsb kenal urus kadin pusat 2021 2026 jga bahas pilar program,true
489,2021-11-25 10:05:06+00:00,vivacoid,dua orang dari tujuh pemerkosa adik kakak padang masih buron,orang tujuh pemerkosa adik kakak padang buron,orang tujuh perkosa adik kakak padang buron,true
490,2021-11-25 10:05:05+00:00,ninjacir3ng, berita msh hangat ini menyadarkan kita bahwa kawin kontrak sangat merugikan perempuan semoga tdk ada sarah2 lain sem, berita msh hangat menyadarkan kawin kontrak merugikan perempuan semoga tdk sarah2 sem,berita msh hangat sadar kawin kontrak rugi perempuan moga tdk sarah2 sem,false
491,2021-11-25 10:05:05+00:00,imammustangin1, judul berita nya mantap tendang anwar abbas ulama kok tendang yah, judul berita nya mantap tendang anwar abbas ulama tendang yah,judul berita nya mantap tendang anwar abbas ulama tendang yah,false
492,2021-11-25 10:05:02+00:00,ninjacir3ng, puan maharani scr khusus meminta pemerintah menjamin perlindungan perempuan terikat perjanjian kawin kontrak bgmn pun , puan maharani scr khusus meminta pemerintah menjamin perlindungan perempuan terikat perjanjian kawin kontrak bgmn pun,puan maharani scr khusus perintah jamin lindung perempuan ikat janji kawin kontrak bgmn,true
493,2021-11-25 10:05:00+00:00,fzainy,apabila dlm 2 thn pembentuk uu tdk dpt menyelesaikan perbaikan maka uu atau pasal-pasal atau materi muatan uu yang telah dicabut atau diubah oleh uu cipta kerja harus dinyatakan berlaku kembali,apabila dlm 2 thn pembentuk uu tdk dpt menyelesaikan perbaikan maka uu atau pasal-pasal atau materi muatan uu yang telah dicabut atau diubah oleh uu cipta kerja harus dinyatakan berlaku kembali,dlm 2 thn bentuk uu tdk dpt selesai baik uu pasal materi muat uu cabut ubah uu cipta kerja nyata laku,true
494,2021-11-25 10:04:59+00:00,scortariuz, semua terkait formula e tanggung jawab pemprov dki, semua terkait formula e tanggung jawab pemprov dki,kait formula e tanggung pemprov dki,true
495,2021-11-25 10:04:59+00:00,jcksnjhn,roti gardenia naik harga bermula disembe,roti gardenia naik harga bermula disember,roti gardenia harga sember,true
496,2021-11-25 10:04:58+00:00,valanchie,terkait isu pemilihan vanue formula e yg akan ditentukan oleh presiden kami tegaskan semuanya merupakan tanggung jawab pemerintah daerah dan penyelenggara,terkait isu pemilihan vanue formula e yg akan ditentukan oleh presiden kami tegaskan semuanya merupakan tanggung jawab pemerintah daerah dan penyelenggara,kait isu pilih vanue formula e yg tentu presiden tegas tanggung perintah daerah selenggara,true
497,2021-11-25 10:04:55+00:00,ruslangasang,ceo formula e alberto longgo menampik bhw jakarta membayar lebih tinggi dari kota ternama lainnya dunia agar dapat menghelat ajang balap mobil listrik ini,ceo formula e alberto longgo menampik bhw jakarta membayar lebih tinggi dari kota ternama lainnya dunia agar dapat menghelat ajang balap mobil listrik ini,ceo formula e alberto longgo tampik bhw jakarta bayar kota nama dunia helat ajang balap mobil listrik,true
498,2021-11-25 10:04:55+00:00,kudelws,uu cipta kerja inkonstitusional buang ke tong sampah yang dibutuhkan rakyat indonesia adalah uu anti oligarki,uu cipta kerja inkonstitusional buang ke tong sampah yang dibutuhkan rakyat indonesia adalah uu anti oligarki,uu cipta kerja inkonstitusional buang tong sampah butuh rakyat indonesia uu anti oligarki,false
499,2021-11-25 10:04:54+00:00,beritajatimcom,ratusan pelajar surabaya ikuti seleksi beasiswa penghafal kitab suci berita terkini news beritajatim jatim,ratusan pelajar surabaya ikuti seleksi beasiswa penghafal kitab suci berita,ratus ajar surabaya ikut seleksi beasiswa hafal kitab suci berita,true
500,2021-11-25 10:04:53+00:00,beritajatimcom,demo bonek berlangsung damai kapolrestabes surabaya beri apresiasi berita terkini news beritajatim jatim,demo bonek berlangsung damai kapolrestabes surabaya beri apresiasi,demo bonek damai kapolrestabes surabaya apresiasi,true
